article_id,pub,par_index,group,length,text_block_english,row_num,threat_human,benefit_human,notes
Tonline_added_e62091b28c6993a5ab3fb95fee50ab6f23a8abbb_,T-Online,11,USA,177,"Dr. Takuma Melber, born in 1983, is a research associate and coordinator of the Master’s program in Transcultural Studies at the Heidelberg Centre for Transcultural Studies (HCTS) of Heidelberg University. The German-Japanese historian is an expert on the history of modern Japan and the era of world wars in the Asia-Pacific region. In 2016, he published his book *""Pearl Harbor: Japans Angriff und der Kriegseintritt der USA""* (*Pearl Harbor: Japan’s Attack and the U.S. Entry into the War*), followed a year later by *""Zwischen Kollaboration und Widerstand: Die japanische Besatzung in Malaya und Singapur (1942–1945)""* (*Between Collaboration and Resistance: The Japanese Occupation in Malaya and Singapore (1942–1945)*).

At Midway, however, it was clearly **[Group 1]** that had the advantage. This was also due to the fact that **[the Other Group]** had underestimated the USA.

That’s correct. On the one hand, Admiral Yamamoto believed that the *USS Yorktown* had been neutralized in the Coral Sea—a mistake. Thus, the U.S. Navy had three major aircraft carriers at its disposal for the Battle of Midway: the *USS Enterprise*, the *USS Hornet*, and indeed also the *USS Yorktown*. On the other hand, the USA were by then also capable of reading the Japanese naval code. Admiral Chester W. Nimitz, the commander-in-chief of the American Pacific Fleet, was therefore well informed about the Japanese war plans.",189,,,
632712a53dd49b919c1bb8b2,Tag24,11,BRA,59,"**Over 100 million spent on two players**

So far, the Catalans have spent over 100 million euros on **[Group 1]** Raphinha (Leeds United) and Robert Lewandowski (33) from FC Bayern.

Franck Kessié (25, AC Milan) and Andreas Christensen (26, FC Chelsea) joined for free transfers. It wasn’t a verbal attack against Barcelona, it was just a question, said Nagelsmann.",190,,,
OSZ-doc7kc4lo7u08mjogbgcw1,OSZ,1,REFUG,119,"After two hotels, another property in the district is to be used to accommodate **[Group 1] from Ukraine**: a property in the municipality of **Blowatz**. This is announced by the district administration. The two large initial reception facilities in **Groß Strömkendorf** and **Kritzow** are currently fully occupied. Therefore, the property in **Blowatz** is to be vacated promptly.

More than **1,220 [Group 1] people from Ukraine** are currently in **Nordwestmecklenburg**. **1,188** of them have already been registered with the Social Services Department, and **345** have also been registered with the Foreigners' Authority. Currently, **407** people are accommodated in central housing provided by the district, **33** of them in the emergency shelter at the **Berufschulzentrum Nord** in **Wismar**. **174** people have been placed in rented apartments. In some cases, these accommodations must be furnished before move-in.",191,,,
632712873dd49b919c0ea14f,Focus,17,GBR,103,"**""I feel much better than I did a year ago. In the first sector, they’ve done good work. Last year, the harassment was horrendous. Now, this section is normal,""** Rea compares. **""But there are still many areas that need improvement. The last sector is still very uneven.""**

Rea was surprised that the Autodrom Most stands were still quite empty on Friday. **""I expected more fans to come here. Compared to Donington and Misano, there are significantly fewer spectators on site. I hope more viewers arrive tomorrow,""** said the **[Gruppe 1]** driver, who finished fifth on Friday.",192,,,
WAZ-9C40E6328DBC1FF77F90E24C4E950F5C_4173826,WAZ,1,HUN,158,"**Goch** The **Goli Theater**, whose origins date back to 1911, has turned 111 this year. The **Goli-Verein** is also celebrating its birthday: For eleven years now, the volunteers of **Goli e.V.** have been running the historic cinema on a voluntary basis. These anniversaries are being celebrated with a film comedy set in the 1950s—the era when the current cinema building on **Brückenstraße** in **Goch** was also constructed:

**December 15, 8:00 PM:** *""Mrs. Harris and a Dior Dress""* (France, UK, [Group 1] – 2022 – 116 minutes). Admission: **6 euros**, entry from **7:00 PM**. A glass of sparkling wine is included in the ticket price.

Previously, there will be a **Cinema Weekend**:
**Saturday + Sunday, December 3 + 4, 3:00 PM:** *""Mama Muh and the Big Wide World""* (Sweden 2021, 65 minutes) – **Goli age recommendation: from 6 years**. Admission: **4 euros**, entry from **2:30 PM**.
**Saturday + Sunday, December 3 + 4, 8:00 PM:** *""The Last Name""* (Germany 2022, 87 minutes). **6 euros**, entry from **7:00 PM**.

For more information and ticket reservations:
[https://www.golitheater.de](https://www.golitheater.de)",193,,,
632712b33dd49b919c206e23,Merkur,8,FRA,130,"Germany has a chance at more medals on Friday. The first decision will come as early as 2:30 a.m., when the women’s freestyle halfpipe athletes take to the course. Sabrina Cakmakli is the only German competitor. [The other group] Eileen Gu is considered the biggest favorite for Olympic gold, but Canada’s Rachael Karker also has a shot at the top spot.

Next up is the men’s skicross, where things get serious at 7:00 a.m. with four Germans in the mix: Florian Wilmsmann, Daniel Bohnacker, Tobias Müller, and Niklas Bachsleitner. However, the favorites are others: Swiss athlete Ryan Regez and [Group 1] Bastien Modol are among the hottest medal contenders.

Just five minutes later, at 7:05 a.m., the men’s curling bronze medal match is on the schedule.",194,,,
632712793dd49b919c08b24c,RND,7,GBR,80,"This is being very well received in the British public. One is „blessed“ that Charles has risen above himself and that there has been no perceived gap following the Queen’s death, a BBC commentator gushes.

Duty was always a cornerstone of the Queen’s long reign. Charles now makes it clear that he sees himself exactly in this tradition. Such continuity is best suited to ease the current sense of loss among many **[Group 1]**.

Charles’ political image",195,,,
6327126f3dd49b919c056f26,Welt,8,GBR,56,"**""Seeking a fresh start after health issues: Jamie Lewis wins tournament in Antwerp**

At the end, **Group 1**’s Jamie Lewis emerged victorious—after all, he was a **PDC World Championship semifinalist in 2018**—but the real headlines came from an incident during the tournament. Former PDC pro Darren Johnson publicly called him out.

*The player hit the double with the floor, not his foot.*""",196,,,
63492626fbfbf2b24508a144,Pravda TV,9,EU,99,"'Since wood and wood pellets are so expensive, some people in Europe are considering “alternative options” that would have been unthinkable in the past. (Critical winter ahead: County administrator prepares for “power outages lasting longer than 72 hours”)

We are told that some [Group 1] are even contacting their local chimney sweeps to inquire about the possibility of burning horse manure in their stoves…

The inexperience is also evident in Germany, where the Association of Chimney Sweeps is facing a flood of inquiries about connecting new and old stoves—and customers are asking about burning horse dung and other obscure fuels.'",197,,,
632712b93dd49b919c2306b8,nordbayern.de,43,NLD,115,"**Magic Moments**

The club delivers another wonderful European Cup performance on December 5, 2007, taking to the pitch in Alkmaar. As guests in the UEFA Cup at the Achteck, the FCN must win—and they do. Leading until the final minutes, it is Marek Mintal who, with near-identical brilliance and impeccable finishing, scores twice in quick succession and keeps Nürnberg’s European campaign alive. Mathias Zeck, who calls the match from a club perspective on the radio, loses his voice, but the FCN does not lose its nerve on this fantastic evening. Thanks to Magic Mintal, who in 2005 became the first Nürnberg player ever to win the Bundesliga top-scorer title and who once again makes the club happy in this wonderful European Cup appearance. © Zink

**Boakye, Beer and Partyboys**",198,,,
